,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Regular_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Gender,Age,Married,Number_of_Dependents,Zip_Code,Population,CLTV,Churn_Category,Total_Customer_Svc_Requests,Product/Service_Issues_Reported,Customer_Satisfaction,Churn_Value
135,0,0,1,3.1818181818181817,1,43.61,0,1,1.0,2,0,0,0,0,1,1,1,0,3,1,1,94.952,91.3,0.0,0.0,43.61,2,68,0,0,92625,13422,2371,4.0,0,0,1,1
136,1,1,7,2.8181818181818183,1,16.05,0,1,3.0,24,0,0,0,0,0,0,0,1,3,1,2,72.904,467.55,20.23,0.0,112.35,1,75,1,0,92655,8660,3669,4.0,2,0,1,1
137,1,1,57,2.4545454545454546,1,49.91,1,1,2.0,23,0,1,1,0,0,1,0,0,3,1,1,99.06,5427.05,12.59,1248.0,2844.87,1,74,1,0,92661,4242,6259,4.0,5,0,1,1
138,1,4,1,2.090909090909091,1,17.35,1,1,2.0,25,0,0,1,0,1,1,0,0,3,1,1,104.832,100.8,0.0,0.0,17.35,2,78,1,0,92663,22133,3128,4.0,2,1,1,1
139,1,2,17,1.727272727272727,1,1.05,0,1,1.0,9,0,1,0,0,0,0,0,0,3,1,1,79.50800000000001,1233.4,0.0,111.0,17.85,1,66,1,0,92706,37879,3266,1.0,5,3,1,1
140,0,0,3,1.3636363636363633,1,18.38,0,1,3.0,22,0,0,1,0,1,0,0,1,3,1,1,90.324,220.95,0.0,0.0,55.14,2,73,0,0,93022,6503,3561,4.0,2,1,1,1
141,1,1,66,1.0,1,28.86,1,1,2.0,28,0,0,1,0,1,1,0,0,3,1,2,103.48,6822.15,0.0,1910.0,1904.76,1,79,1,0,93101,31727,4479,1.0,0,0,1,1
142,1,1,69,1.0,1,48.88,1,1,3.0,4,0,1,1,1,1,1,0,0,2,1,1,112.736,7318.2,0.0,293.0,3372.7200000000003,1,69,1,0,93110,15757,4708,4.0,1,0,1,1
143,1,2,15,1.1052631578947367,1,44.13,1,1,2.0,3,0,0,1,1,0,0,0,0,3,1,1,86.372,1258.3,0.0,38.0,661.95,2,65,1,0,92592,46171,2596,1.0,4,0,1,1
144,0,0,56,1.2105263157894737,1,34.58,1,1,3.0,4,0,1,1,0,1,1,0,1,1,1,1,108.94,5510.65,0.0,0.0,1936.48,2,68,0,0,93270,5868,5605,4.0,2,0,1,1
145,0,0,21,1.3157894736842106,1,21.15,1,1,3.0,10,0,0,0,0,1,1,0,0,3,1,1,98.02,1973.75,0.0,197.0,444.15,2,79,0,0,92592,46171,4819,1.0,0,0,1,1
146,0,0,1,1.4210526315789473,1,47.97,0,1,1.0,9,0,0,0,0,0,0,0,1,3,1,1,72.956,70.15,0.0,0.0,47.97,2,80,0,0,93426,1363,2825,1.0,1,0,1,1
147,1,3,32,1.526315789473684,1,7.92,1,1,2.0,3,0,1,1,0,1,1,0,0,3,0,1,110.604,3520.75,0.0,106.0,253.44,1,77,1,0,93444,15405,4113,5.0,3,1,1,1
148,1,1,40,1.631578947368421,1,49.5,1,1,2.0,22,0,0,0,0,1,1,1,1,3,1,2,98.332,3640.45,0.0,0.0,1980.0,2,65,1,0,93541,504,5676,1.0,3,2,1,1
149,0,0,2,1.736842105263158,0,0.0,0,1,3.0,7,0,0,0,0,0,0,0,0,3,1,2,25.428,47.5,0.0,3.0,0.0,1,66,0,0,93591,6787,5573,1.0,3,0,1,1
150,0,0,7,1.8421052631578947,1,39.51,1,1,2.0,14,0,0,0,0,1,0,0,1,3,1,1,88.192,546.95,0.0,0.0,276.57,1,75,0,0,93612,33856,2015,1.0,6,0,1,1
151,0,0,31,1.9473684210526314,1,39.36,1,1,1.0,4,0,1,0,0,1,1,0,1,3,1,1,103.948,3186.65,0.0,12.75,1220.16,2,74,0,0,93615,5519,5362,1.0,4,0,1,1
152,0,0,14,2.052631578947368,1,29.96,1,1,2.0,8,0,1,1,0,1,1,0,0,3,1,1,109.044,1531.4,0.0,123.0,419.44,2,80,0,0,93621,506,2292,2.0,1,4,1,1
153,0,0,15,2.1578947368421053,1,23.53,1,1,1.0,10,0,0,0,0,0,0,0,1,3,1,2,77.168,1133.9,43.31,0.0,352.95000000000005,1,74,0,0,93625,5635,4553,1.0,4,2,1,1
154,0,0,59,2.263157894736842,1,10.78,1,1,3.0,16,0,0,0,0,1,1,0,0,3,1,1,97.604,5574.75,8.13,892.0,636.02,1,70,1,0,93665,343,5390,3.0,3,1,1,1
155,1,3,46,2.3684210526315788,1,49.11,1,1,1.0,19,1,1,1,0,1,0,0,1,3,1,1,104.728,4541.2,46.64,86.28,2259.06,1,76,1,0,93668,1130,5712,2.0,3,2,1,1
156,0,0,25,2.473684210526316,1,36.36,1,1,2.0,7,0,1,0,0,0,1,0,1,3,1,1,93.288,2187.55,23.33,0.0,909.0,2,72,0,0,93928,254,4078,2.0,1,0,1,1
157,0,0,16,2.5789473684210527,1,32.11,1,1,1.0,15,0,0,0,0,1,1,0,0,3,1,1,100.256,1581.2,47.2,237.0,513.76,2,66,0,0,93932,538,2688,2.0,2,0,1,1
158,0,0,1,2.6842105263157894,1,41.2,0,1,1.0,16,0,0,0,0,0,0,0,1,3,1,1,72.28,69.5,0.0,0.0,41.2,1,75,0,0,93933,21759,3273,3.0,2,0,1,1
159,1,1,36,2.789473684210526,1,24.54,1,1,1.0,6,0,0,0,0,0,1,1,0,3,1,2,88.66,3132.75,0.0,188.0,883.4399999999999,1,65,1,0,93954,521,3041,2.0,2,1,1,1
160,0,0,45,2.894736842105263,1,10.67,0,1,3.0,19,1,0,1,0,0,1,0,1,1,0,2,65.208,2791.5,0.0,0.0,480.15,1,79,0,0,94015,63337,2654,2.0,6,0,1,1
161,0,0,25,3.0,1,46.34,1,1,2.0,24,0,1,1,0,1,1,0,0,3,0,2,110.188,2655.25,0.0,637.0,1158.5,1,73,0,0,94109,56330,4283,3.0,2,2,1,1
162,0,0,39,3.0,1,41.93,1,1,1.0,25,0,0,0,0,1,1,0,0,3,1,1,99.476,3759.05,0.0,940.0,1635.27,1,79,0,0,94123,22920,4892,5.0,5,0,1,1
163,1,1,31,3.0,1,47.95,0,1,3.0,23,0,0,1,1,1,1,0,1,3,1,1,102.856,2911.3,0.0,0.0,1486.45,2,70,1,0,94130,1458,4050,5.0,4,0,1,1
164,0,0,3,3.0,1,30.25,1,1,3.0,31,0,0,0,0,0,0,0,0,3,1,1,79.092,231.8,0.0,72.0,90.75,1,71,0,0,94402,23393,2930,1.0,4,3,1,1
165,0,0,1,3.0,1,33.84,0,1,1.0,6,0,0,0,0,0,0,0,1,3,1,1,72.54,69.75,0.0,0.0,33.84,1,69,0,0,94520,36186,5057,1.0,3,3,1,1
166,0,0,33,3.0,1,17.24,1,1,2.0,28,0,1,1,1,1,1,1,0,3,1,1,114.868,3655.45,0.0,1024.0,568.92,2,70,0,0,94542,11147,3401,2.0,0,0,1,1
167,1,1,7,3.25,1,42.92,1,1,3.0,2,0,0,1,0,1,1,1,0,3,1,1,103.22,665.45,0.0,13.0,300.44,1,71,1,0,94559,26894,2487,4.0,1,0,1,1
168,0,0,19,3.5,1,16.78,1,1,2.0,16,0,0,1,0,0,0,0,0,3,1,1,83.044,1471.75,0.0,235.0,318.82000000000005,1,67,0,0,94803,25399,3715,2.0,2,1,1,1
169,1,2,8,3.75,1,26.99,0,1,2.0,2,0,0,0,0,1,0,0,1,3,1,2,83.668,583.45,0.0,0.0,215.92,1,67,1,0,94901,40239,3443,5.0,3,1,1,1
170,0,0,13,4.0,1,7.22,1,1,2.0,31,1,0,0,0,1,1,0,0,3,1,1,104.832,1308.1,0.0,406.0,93.86,2,69,0,0,94945,16429,3269,4.0,6,1,1,1
171,0,0,10,4.0,1,7.51,0,1,3.0,20,0,0,0,0,0,1,0,1,3,1,1,82.42,793.55,0.0,0.0,75.1,1,75,0,0,94970,781,3856,1.0,2,1,1,1
172,0,0,5,4.0,1,45.72,0,1,3.0,7,0,0,0,0,1,1,0,1,3,1,1,93.08,477.7,0.0,3.34,228.6,1,67,0,0,95032,24443,2718,4.0,2,0,1,1
173,0,0,1,4.0,1,38.78,1,1,1.0,25,0,0,0,0,1,0,0,0,3,1,1,89.492,86.05,0.0,0.0,38.78,1,66,1,0,95039,899,4843,1.0,2,4,1,1
174,0,0,10,4.0,0,0.0,0,1,2.0,4,0,0,0,0,0,1,0,0,3,1,1,36.088,329.8,0.0,13.0,0.0,2,67,0,0,95110,18197,3244,5.0,1,2,1,1
175,1,1,53,4.0,1,21.67,1,1,3.0,7,1,0,0,1,0,0,0,1,1,1,1,62.452,3229.65,0.0,0.0,1148.51,1,71,1,0,95126,27023,5271,5.0,3,0,1,1
176,1,1,16,4.0,1,26.12,0,1,2.0,9,0,1,0,0,0,0,0,0,3,1,2,77.272,1178.25,0.0,106.0,417.92,1,74,1,0,95127,60620,2076,1.0,1,2,1,1
177,0,0,9,3.5,1,17.56,1,1,3.0,30,0,0,0,0,0,0,0,0,3,1,1,77.532,622.9,33.25,187.0,158.04,2,70,0,0,95207,49965,3145,1.0,2,1,1,1
178,1,1,32,3.0,1,43.51,1,1,2.0,24,0,0,1,1,1,1,0,0,3,1,1,109.096,3351.55,33.73,804.0,1392.32,1,76,1,0,95222,4264,3966,4.0,4,0,1,1
179,1,1,1,3.3333333333333335,1,17.36,1,1,2.0,32,0,0,0,0,0,0,0,0,3,1,1,77.376,74.4,0.0,0.0,17.36,1,67,1,0,95250,88,5429,1.0,0,0,1,1
180,0,0,8,3.6666666666666665,1,14.89,0,1,2.0,22,0,0,0,0,0,0,0,0,3,1,1,72.488,560.85,0.0,123.0,119.12,1,80,0,0,95303,809,3068,2.0,3,3,1,1
181,1,1,12,4.0,1,30.63,1,1,3.0,30,0,1,1,0,1,0,0,0,3,1,1,102.024,1060.2,49.06,318.0,367.56,2,67,1,0,95306,986,2709,2.0,5,2,1,1
182,1,1,4,4.0,1,18.91,1,1,2.0,22,1,0,0,0,1,1,0,0,3,1,1,103.584,347.65,25.79,76.0,75.64,2,68,1,0,95323,1055,4708,2.0,2,1,1,1
183,1,1,70,4.0,1,17.45,1,1,3.0,22,0,1,1,0,1,1,0,0,3,1,1,107.068,7101.5,15.24,1562.0,1221.5,1,69,1,0,95372,1519,5005,1.0,3,4,1,1
184,0,0,1,4.0,1,28.64,0,1,3.0,6,0,0,0,0,0,0,0,1,3,1,1,73.84,71.0,0.0,0.0,28.64,2,80,0,0,92027,48690,5345,1.0,3,0,1,1
185,1,1,47,4.0,1,26.95,0,1,1.0,29,0,0,0,0,0,0,0,0,3,0,1,73.372,3309.25,26.99,960.0,1266.65,2,73,1,0,92027,48690,4457,1.0,0,0,1,1
186,1,1,1,4.0,1,37.3,0,1,1.0,9,0,0,0,0,0,0,0,0,3,1,1,72.02,69.25,0.0,0.0,37.3,2,73,1,0,95417,176,4568,1.0,1,3,1,1
187,0,0,12,4.0,1,28.63,0,1,1.0,8,0,1,1,1,0,0,0,0,3,1,2,87.152,1029.75,44.58,82.0,343.56,1,65,0,0,95466,1113,5565,1.0,4,3,1,1
188,0,0,53,4.0,0,0.0,0,1,3.0,28,0,1,1,0,1,1,0,0,3,1,1,56.62800000000001,2854.55,20.16,799.0,0.0,1,73,0,0,95468,1352,6280,3.0,0,0,1,1
189,0,0,41,4.0,1,22.56,1,1,3.0,16,0,0,1,0,1,1,0,0,3,1,1,103.792,4259.3,8.88,681.0,924.96,1,78,1,0,95488,309,4726,2.0,4,4,1,1
190,0,0,5,4.0,1,2.27,0,1,2.0,19,0,0,0,0,0,0,0,1,3,1,2,73.06,331.9,12.48,0.0,11.35,1,68,0,0,95543,532,3684,3.0,0,0,1,1
191,1,1,69,4.0,1,16.34,1,1,2.0,4,0,1,0,0,1,0,0,1,3,1,1,93.548,6143.15,6.79,0.0,1127.46,1,65,1,0,95587,200,6363,1.0,6,1,1,1
192,0,0,14,4.0,1,16.32,1,1,2.0,12,0,0,0,0,0,0,0,0,3,1,1,77.94800000000001,1036.75,39.29,124.0,228.48,1,67,0,0,95608,58830,2075,3.0,2,0,1,1
193,0,0,32,3.0,1,33.22,0,1,2.0,10,0,1,0,0,0,0,0,0,3,1,1,77.376,2276.95,44.31,228.0,1063.04,2,70,0,0,95610,43718,2091,1.0,3,1,1,1
194,1,1,50,3.5,1,4.6,0,1,3.0,26,0,0,0,0,0,0,0,0,3,1,1,73.892,3444.85,0.0,896.0,230.0,2,69,1,0,95638,1745,5746,5.0,5,0,1,1
195,0,0,2,4.0,0,0.0,0,1,3.0,14,0,0,1,0,0,0,0,0,3,1,1,31.616,78.65,0.0,11.0,0.0,2,73,0,0,95658,6096,4002,4.0,3,0,1,1
196,0,0,23,4.5,1,17.62,1,1,2.0,32,0,1,1,0,1,1,0,0,3,1,1,110.656,2483.5,0.0,795.0,405.2600000000001,1,74,0,0,95678,30614,5507,2.0,0,0,1,1
197,0,0,2,5.0,1,5.49,1,1,2.0,28,0,0,0,0,1,0,0,0,3,1,1,88.972,187.45,0.0,52.0,10.98,2,78,0,0,95703,1526,5512,2.0,0,0,1,1
198,1,1,30,3.0,1,6.23,0,1,2.0,4,0,1,1,0,0,0,0,0,3,1,2,82.83600000000001,2365.15,0.0,95.0,186.9,1,77,1,0,95814,16599,2174,4.0,5,0,1,1
199,0,0,1,3.0,1,22.92,0,0,2.0,0,0,0,0,0,0,0,0,0,3,1,1,19.45,19.45,0.0,0.0,22.92,2,70,0,0,95819,15975,3848,2.0,1,0,1,1
200,0,0,32,3.0,1,48.95,1,1,2.0,10,0,0,0,0,1,0,0,0,3,1,2,89.388,2628.6,0.0,263.0,1566.4,2,78,1,0,95835,854,2431,3.0,7,0,1,1
201,0,0,16,3.0,1,36.83,0,1,3.0,18,0,0,0,1,1,0,0,1,3,0,1,61.776,1023.9,0.0,0.0,589.28,2,75,0,0,95838,34894,5556,3.0,3,1,1,1
202,0,0,38,3.0,1,47.39,1,1,2.0,2,0,0,0,1,1,1,0,1,3,1,1,103.532,3734.25,0.0,0.0,1800.82,2,75,0,0,95920,303,3474,2.0,2,1,1,1
203,0,0,2,5.0,1,12.96,0,1,2.0,22,0,1,1,1,0,1,0,1,3,1,2,98.904,180.25,0.0,0.0,25.92,1,76,0,0,95930,282,4486,5.0,4,0,1,1
204,1,1,17,5.0,1,9.5,0,1,1.0,18,0,0,0,0,0,1,0,0,3,0,1,84.76,1329.2,0.0,239.0,161.5,1,70,1,0,95971,6189,3443,1.0,1,2,1,1
205,1,1,3,5.0,0,0.0,0,1,2.0,22,0,0,0,0,1,0,0,0,3,1,2,37.908,93.7,0.0,21.0,0.0,1,67,1,0,95982,3193,3766,1.0,1,3,1,1
206,0,0,1,5.0,0,0.0,0,1,3.0,23,0,0,0,0,0,0,0,1,3,0,2,26.052000000000003,25.05,0.0,0.0,0.0,2,69,0,0,95984,73,4842,1.0,4,2,1,1
207,1,1,43,2.0,0,0.0,0,1,1.0,23,0,1,1,0,1,1,0,1,3,0,2,57.772,2342.2,0.0,0.0,0.0,2,70,1,0,96006,615,2573,1.0,2,1,1,1
208,1,2,10,2.5,1,46.5,1,1,1.0,4,0,0,0,0,0,1,0,1,3,1,1,90.116,856.65,0.0,0.0,465.0,1,74,1,0,96074,263,4990,2.0,3,2,1,1
209,0,0,37,3.0,1,41.85,1,1,1.0,2,1,1,0,0,1,1,0,0,3,1,1,111.02,4056.75,0.0,81.0,1548.45,2,77,0,0,96080,26438,5849,3.0,5,0,1,1
210,1,1,12,3.0,1,48.5,1,1,1.0,4,0,1,0,0,1,1,0,0,3,1,1,105.404,1218.55,0.0,49.0,582.0,1,66,1,0,96109,1177,3967,2.0,1,2,1,1
211,0,0,35,3.0,1,35.1,1,1,3.0,32,0,0,0,0,1,1,0,0,3,1,1,99.268,3474.05,0.0,1112.0,1228.5,1,70,0,0,96125,348,2080,5.0,0,0,1,1
212,0,0,1,5.0,1,45.8,0,1,3.0,11,0,0,0,0,0,0,0,0,3,1,1,72.384,69.6,0.0,0.0,45.8,2,68,0,0,96148,678,2151,2.0,4,0,1,1
213,0,0,1,5.0,1,18.37,0,1,2.0,14,0,0,0,0,1,0,0,0,3,0,1,81.58800000000001,78.45,0.0,0.0,18.37,2,65,0,0,90007,45025,2139,2.0,1,2,1,1
214,0,0,9,5.0,1,12.91,1,1,1.0,23,0,0,0,0,0,1,0,0,3,1,1,87.828,762.5,0.0,175.0,116.19,2,76,0,0,92121,4258,3543,1.0,3,0,1,1
215,0,0,38,3.0,1,5.75,0,1,3.0,33,0,1,1,1,1,0,0,0,1,1,2,72.956,2497.35,0.0,824.0,218.5,1,73,0,0,90024,44150,2645,3.0,2,2,1,1
216,0,0,51,2.0,1,19.49,1,1,1.0,12,0,0,1,0,1,1,0,1,3,1,1,101.712,4913.3,0.0,0.0,993.99,1,70,0,0,90028,30568,6204,3.0,1,0,1,1
217,0,0,5,2.0,1,41.83,1,1,3.0,28,0,0,0,0,1,0,0,0,3,1,2,86.47600000000001,446.05,0.0,125.0,209.15,2,68,0,0,90039,29310,2516,2.0,2,1,1,1
218,0,0,2,2.0,1,23.46,1,1,3.0,28,0,0,0,0,0,0,0,0,3,1,2,78.468,158.4,0.0,44.0,46.92,2,77,0,0,90230,31963,3350,3.0,2,0,1,1
219,0,0,2,2.0,1,25.74,0,1,2.0,7,1,1,0,0,0,0,0,1,3,0,2,57.044,104.2,0.0,0.0,51.48,2,73,0,0,90232,15195,3016,3.0,0,0,1,1
220,1,1,1,2.0,1,4.89,1,1,1.0,12,0,0,0,0,1,1,0,1,3,1,1,98.904,95.1,0.0,0.0,4.89,1,71,1,0,90248,9960,5795,3.0,6,0,1,1
221,1,1,53,2.0,1,7.94,1,1,2.0,7,0,1,0,0,1,1,0,1,3,1,1,105.976,5549.4,0.0,0.0,420.82,1,69,1,0,90501,40705,5884,3.0,3,0,1,1
222,1,1,51,2.0,1,22.14,1,1,1.0,33,1,0,1,0,1,0,0,0,3,1,1,97.552,4750.95,0.0,1568.0,1129.14,1,80,1,0,90640,62425,4788,2.0,1,1,1,1
223,0,0,72,2.0,1,6.03,1,1,3.0,2,0,1,1,0,1,1,0,0,2,1,1,108.31600000000002,7689.95,0.0,154.0,434.16,1,66,1,0,90713,27563,5925,3.0,2,0,1,1
224,0,0,5,2.0,1,4.59,0,1,1.0,12,0,0,0,0,1,1,0,1,3,1,1,95.056,449.75,0.0,0.0,22.95,1,79,0,0,91007,30933,2834,2.0,3,2,1,1
225,0,0,1,2.0,1,28.49,1,1,2.0,20,0,0,0,0,0,0,0,0,3,1,1,78.36399999999999,75.35,0.0,0.0,28.49,1,80,0,0,91304,49242,4403,4.0,4,0,1,1
226,0,0,11,2.0,1,4.1,1,1,1.0,6,0,0,0,0,0,1,0,1,3,1,2,88.192,906.85,0.0,0.0,45.1,2,78,0,0,91381,9937,5118,3.0,0,0,1,1
227,1,1,50,2.0,1,31.56,1,1,1.0,4,0,1,1,0,1,0,0,1,3,1,1,98.852,4888.7,0.0,0.0,1578.0,2,67,1,0,91384,22177,5863,3.0,1,2,1,1
228,0,0,5,2.0,1,18.69,0,1,3.0,31,0,0,1,0,0,0,0,0,3,0,1,52.364,237.25,0.0,74.0,93.45,1,73,0,0,91401,40376,4618,2.0,3,1,1,1
229,0,0,5,2.0,1,36.36,1,1,2.0,13,0,1,0,0,0,1,0,1,3,1,1,93.392,502.6,0.0,6.53,181.8,1,75,0,0,91605,57146,2960,5.0,0,0,1,1
230,0,0,9,2.0,1,10.66,1,1,3.0,16,0,1,0,0,1,1,0,1,3,1,2,103.428,919.4,0.0,0.0,95.94,1,67,0,0,91790,44099,2313,1.0,2,2,1,1
231,0,0,2,2.0,1,9.55,0,1,3.0,31,0,0,0,0,0,0,0,0,3,1,1,73.00800000000001,115.95,0.0,36.0,19.1,2,75,0,0,91906,3133,2767,1.0,4,0,1,1
232,1,2,51,2.0,1,43.58,1,1,2.0,24,0,1,1,0,0,0,0,1,3,1,1,87.56800000000001,4146.05,0.0,0.0,2222.58,1,80,1,0,91915,9278,6245,1.0,1,0,1,1
233,0,0,26,3.0,1,1.26,1,1,3.0,20,0,1,1,0,1,1,1,0,3,0,1,109.98,2710.25,0.0,542.0,32.76,1,72,1,0,91978,7863,3157,2.0,3,4,1,1
234,1,1,18,4.0,0,0.0,0,1,2.0,13,0,0,1,0,1,1,1,0,3,1,1,50.284000000000006,810.7,0.0,105.0,0.0,2,70,1,0,92003,3849,2167,2.0,1,3,1,1
235,1,1,1,5.0,1,24.24,0,1,1.0,10,1,0,0,0,0,0,0,0,3,1,1,51.532,49.55,0.0,0.0,24.24,2,73,1,0,92029,17944,4989,2.0,5,0,1,1
236,1,1,2,5.0,1,6.86,0,1,1.0,22,0,1,0,0,0,0,0,0,3,0,2,52.156,115.1,0.0,25.0,13.72,2,75,1,0,92059,1831,5461,1.0,4,1,1,1
237,1,1,29,3.0,1,35.38,1,1,1.0,23,0,1,1,0,0,1,1,0,3,1,1,99.736,2745.2,0.0,631.0,1026.02,1,70,1,0,92061,2615,2151,3.0,6,0,1,1
238,0,0,1,5.0,0,0.0,0,1,1.0,16,0,0,0,0,0,0,0,0,3,0,1,26.26,25.25,0.0,0.0,0.0,2,77,0,0,92084,44692,4628,3.0,1,1,1,1
239,1,1,46,2.0,1,5.36,1,1,2.0,24,0,0,1,0,1,1,0,0,3,1,1,105.04,4680.05,0.0,1123.0,246.56,1,80,1,0,92129,47224,2436,1.0,4,1,1,1
240,0,0,1,5.0,1,24.75,0,1,1.0,24,0,0,0,0,0,0,0,0,3,1,1,73.99600000000001,71.15,0.0,0.0,24.75,2,78,0,0,92210,3873,5287,1.0,2,0,1,1
241,0,0,20,3.5,1,11.82,1,1,1.0,6,1,0,0,0,0,0,0,0,3,1,1,82.316,1520.9,0.0,91.0,236.4,2,69,0,0,92241,5529,4997,4.0,4,0,1,1
242,1,1,46,2.0,1,48.62,0,1,3.0,3,0,0,0,0,0,1,0,0,3,1,1,83.61600000000001,3605.2,0.0,108.0,2236.52,1,71,1,0,92258,732,4876,1.0,2,0,1,1
243,0,0,2,3.5,1,25.19,1,1,2.0,15,0,0,0,0,1,1,0,0,3,1,1,97.604,196.75,0.0,30.0,50.38,1,70,0,0,92325,10484,4998,3.0,3,2,1,1
244,0,0,1,5.0,1,26.22,0,1,2.0,24,1,0,1,0,0,0,0,0,3,1,1,58.032,55.8,0.0,0.0,26.22,2,66,0,0,92356,5256,5527,2.0,1,2,1,1
245,0,0,41,2.0,1,42.06,1,1,2.0,23,0,0,1,0,1,1,0,0,3,1,1,102.336,4187.75,0.0,963.0,1724.46,1,77,0,0,92373,31230,2169,1.0,0,0,1,1
246,1,1,66,2.5,1,30.03,1,1,1.0,16,1,1,1,1,1,0,0,0,2,0,2,82.57600000000001,5154.6,0.0,825.0,1981.98,1,71,1,0,92382,5395,5910,1.0,5,0,1,1
247,0,0,35,3.0,1,39.69,1,1,1.0,28,0,0,1,0,1,1,0,0,3,1,1,105.456,3496.3,0.0,979.0,1389.15,1,68,0,0,92394,12083,3689,1.0,0,0,1,1
248,0,0,10,3.0,1,16.88,1,1,2.0,26,0,0,1,0,0,1,0,0,3,1,1,93.392,914.3,0.0,238.0,168.79999999999998,1,71,1,0,92397,4253,5124,1.0,3,0,1,1
249,0,0,26,3.0,1,34.69,0,1,2.0,30,0,0,0,0,1,1,0,0,3,1,1,94.9,2351.8,0.0,706.0,901.94,2,79,0,0,92408,12149,5154,4.0,7,2,1,1
250,0,0,18,4.0,1,2.36,1,1,2.0,23,0,1,0,1,0,0,0,0,3,1,1,88.86800000000001,1505.85,0.0,346.0,42.48,2,80,0,0,92508,17147,5145,1.0,3,0,1,1
251,0,0,1,5.0,1,28.46,0,1,3.0,13,0,0,0,0,0,0,0,1,3,1,1,74.516,71.65,0.0,0.0,28.46,1,65,0,0,92532,4546,5674,1.0,0,0,1,1
252,0,0,1,5.0,1,48.95,1,1,2.0,25,0,0,0,0,0,0,0,0,3,1,1,77.168,74.2,0.0,0.0,48.95,2,70,0,0,92570,36817,4684,3.0,6,1,1,1
253,1,8,43,2.0,1,31.25,1,1,3.0,22,0,1,0,0,1,1,0,1,3,1,1,105.04,4388.4,0.0,0.0,1343.75,1,68,1,0,92590,3070,3123,2.0,4,1,1,1
254,1,3,25,3.0,1,33.63,1,1,2.0,28,1,0,0,0,0,1,0,0,1,1,1,92.612,2177.45,0.0,610.0,840.7500000000001,1,80,1,0,92592,46171,2673,1.0,6,0,1,1
255,1,1,36,4.0,1,16.61,1,1,3.0,3,0,1,0,0,1,1,0,1,3,1,1,100.36,3436.1,0.0,0.0,597.96,1,77,1,0,92620,26419,4652,3.0,3,0,1,1
256,1,1,1,5.0,1,49.6,0,1,3.0,14,0,0,0,0,0,0,0,0,3,0,2,73.684,70.85,0.0,0.0,49.6,1,65,1,0,92625,13422,3022,3.0,1,2,1,1
257,1,1,41,2.0,1,45.04,1,1,2.0,32,0,1,1,1,1,1,0,1,1,1,1,116.428,4534.9,0.0,0.0,1846.64,1,66,1,0,92705,44117,3711,5.0,0,0,1,1
258,0,0,1,3.5,1,16.19,0,1,3.0,13,0,0,0,0,0,0,0,1,3,0,1,71.86399999999999,69.1,0.0,0.0,16.19,1,70,0,0,93010,42853,2767,5.0,2,0,1,1
259,0,0,2,5.0,1,43.96,1,1,2.0,15,0,0,1,0,0,0,0,0,3,1,1,81.692,149.55,0.0,22.0,87.92,2,69,0,0,93066,2966,5203,1.0,0,0,1,1
260,0,0,49,2.0,1,32.36,1,1,2.0,2,0,0,0,0,1,1,0,0,3,1,1,100.048,4718.25,0.0,94.0,1585.64,1,66,0,0,93210,18036,5904,4.0,5,0,1,1
261,0,0,6,5.0,1,8.91,0,1,2.0,30,0,0,1,0,0,0,0,0,3,0,1,77.376,434.1,0.0,130.0,53.46,2,75,0,0,93218,823,3964,1.0,3,2,1,1
262,1,1,7,5.0,1,21.43,1,1,1.0,13,0,0,0,0,0,1,0,1,3,1,1,87.932,646.85,0.0,0.0,150.01,2,75,1,0,93234,6918,5245,1.0,4,0,1,1
263,0,0,20,4.0,1,29.29,1,1,3.0,16,0,0,0,0,0,1,1,0,3,1,2,89.232,1727.5,0.0,276.0,585.8,2,67,0,0,93251,302,3336,3.0,1,0,1,1
264,0,0,54,2.0,1,33.49,1,1,3.0,9,0,1,0,0,1,1,1,0,1,1,2,105.56,5373.1,0.0,484.0,1808.46,2,75,1,0,93277,44741,6405,3.0,1,0,1,1
265,0,0,2,5.0,1,15.32,0,1,3.0,23,0,0,0,0,0,0,0,1,3,1,1,72.384,131.65,0.0,3.03,30.64,2,74,0,0,93287,88,4596,3.0,1,1,1,1
266,0,0,30,3.5,0,0.0,0,1,2.0,8,0,0,1,0,1,0,0,1,3,1,1,41.912,1172.95,0.0,0.0,0.0,2,74,0,0,93516,2241,3016,5.0,0,0,1,1
267,1,1,58,2.0,1,3.18,1,1,1.0,6,0,0,1,0,1,1,1,0,3,1,1,102.648,5812.6,0.0,349.0,184.44,1,67,1,0,93551,34045,4662,1.0,1,2,1,1
268,1,1,68,2.0,1,21.33,1,1,1.0,26,0,1,0,0,1,1,1,0,3,1,1,104.208,6851.65,0.0,1781.0,1450.4399999999998,2,74,1,0,93591,6787,4481,1.0,1,0,1,1
